model,model_id,revision,case_id,variant_id,service_family,surface_form,evidence_state,target_disposition,condition,parser_mode,predicted_disposition,reply_characters,reply_words,unsupported_identifier_count,disposition_correct,clause_correct,evidence_correct,fully_grounded,schema_valid,strict_format,failure_to_correct,false_eligibility,appropriate_information_request,appropriate_human_review,changed_disposition,corrective_update,harmful_update,preliminary_correct
Gemma-3-4B,mlx-community/gemma-3-text-4b-it-4bit,4f665a4c50ecfe4ecdc34056ab52fe3e3c4abf9e,interpretation_booking-conflict-3,interpretation_booking-conflict-3--policy_first,interpretation_booking,policy_first,conflict,HUMAN_REVIEW,commit_then_review,recovered,ELIGIBLE,167,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Gemma-3-4B,mlx-community/gemma-3-text-4b-it-4bit,4f665a4c50ecfe4ecdc34056ab52fe3e3c4abf9e,interpretation_booking-conflict-3,interpretation_booking-conflict-3--record_first,interpretation_booking,record_first,conflict,HUMAN_REVIEW,independent_review,recovered,ELIGIBLE,143,19,0,0,0,0,0,1,0,0,0,0,0,,,,
Gemma-3-4B,mlx-community/gemma-3-text-4b-it-4bit,4f665a4c50ecfe4ecdc34056ab52fe3e3c4abf9e,interpretation_booking-conflict-3,interpretation_booking-conflict-3--record_first,interpretation_booking,record_first,conflict,HUMAN_REVIEW,prior_rationale,recovered,ELIGIBLE,166,23,0,0,0,0,0,1,0,0,0,0,0,,,,
Gemma-3-4B,mlx-community/gemma-3-text-4b-it-4bit,4f665a4c50ecfe4ecdc34056ab52fe3e3c4abf9e,interpretation_booking-conflict-3,interpretation_booking-conflict-3--record_first,interpretation_booking,record_first,conflict,HUMAN_REVIEW,evidence_checklist,recovered,ELIGIBLE,166,23,0,0,0,0,0,1,0,0,0,0,0,,,,
Gemma-3-4B,mlx-community/gemma-3-text-4b-it-4bit,4f665a4c50ecfe4ecdc34056ab52fe3e3c4abf9e,interpretation_booking-conflict-3,interpretation_booking-conflict-3--record_first,interpretation_booking,record_first,conflict,HUMAN_REVIEW,commit_then_review,recovered,ELIGIBLE,143,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Gemma-3-4B,mlx-community/gemma-3-text-4b-it-4bit,4f665a4c50ecfe4ecdc34056ab52fe3e3c4abf9e,remote_checkin-valid-1,remote_checkin-valid-1--policy_first,remote_checkin,policy_first,valid,ELIGIBLE,independent_review,recovered,ELIGIBLE,141,21,0,1,1,1,1,1,0,0,0,0,0,,,,
Gemma-3-4B,mlx-community/gemma-3-text-4b-it-4bit,4f665a4c50ecfe4ecdc34056ab52fe3e3c4abf9e,remote_checkin-valid-1,remote_checkin-valid-1--policy_first,remote_checkin,policy_first,valid,ELIGIBLE,prior_rationale,recovered,ELIGIBLE,164,25,0,1,1,1,1,1,0,0,0,0,0,,,,
Gemma-3-4B,mlx-community/gemma-3-text-4b-it-4bit,4f665a4c50ecfe4ecdc34056ab52fe3e3c4abf9e,remote_checkin-valid-1,remote_checkin-valid-1--policy_first,remote_checkin,policy_first,valid,ELIGIBLE,evidence_checklist,recovered,ELIGIBLE,157,24,0,1,1,1,1,1,0,0,0,0,0,,,,
Gemma-3-4B,mlx-community/gemma-3-text-4b-it-4bit,4f665a4c50ecfe4ecdc34056ab52fe3e3c4abf9e,remote_checkin-valid-1,remote_checkin-valid-1--policy_first,remote_checkin,policy_first,valid,ELIGIBLE,commit_then_review,recovered,ELIGIBLE,141,21,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1
Gemma-3-4B,mlx-community/gemma-3-text-4b-it-4bit,4f665a4c50ecfe4ecdc34056ab52fe3e3c4abf9e,remote_checkin-valid-1,remote_checkin-valid-1--record_first,remote_checkin,record_first,valid,ELIGIBLE,independent_review,recovered,ELIGIBLE,145,20,0,1,1,1,1,1,0,0,0,0,0,,,,
Gemma-3-4B,mlx-community/gemma-3-text-4b-it-4bit,4f665a4c50ecfe4ecdc34056ab52fe3e3c4abf9e,remote_checkin-valid-1,remote_checkin-valid-1--record_first,remote_checkin,record_first,valid,ELIGIBLE,prior_rationale,recovered,ELIGIBLE,164,25,0,1,1,1,1,1,0,0,0,0,0,,,,
Gemma-3-4B,mlx-community/gemma-3-text-4b-it-4bit,4f665a4c50ecfe4ecdc34056ab52fe3e3c4abf9e,remote_checkin-valid-1,remote_checkin-valid-1--record_first,remote_checkin,record_first,valid,ELIGIBLE,evidence_checklist,recovered,ELIGIBLE,164,25,0,1,1,1,1,1,0,0,0,0,0,,,,
Gemma-3-4B,mlx-community/gemma-3-text-4b-it-4bit,4f665a4c50ecfe4ecdc34056ab52fe3e3c4abf9e,remote_checkin-valid-1,remote_checkin-valid-1--record_first,remote_checkin,record_first,valid,ELIGIBLE,commit_then_review,recovered,ELIGIBLE,164,25,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1
Gemma-3-4B,mlx-community/gemma-3-text-4b-it-4bit,4f665a4c50ecfe4ecdc34056ab52fe3e3c4abf9e,remote_checkin-valid-2,remote_checkin-valid-2--policy_first,remote_checkin,policy_first,valid,ELIGIBLE,independent_review,recovered,ELIGIBLE,139,21,0,1,1,1,1,1,0,0,0,0,0,,,,
Gemma-3-4B,mlx-community/gemma-3-text-4b-it-4bit,4f665a4c50ecfe4ecdc34056ab52fe3e3c4abf9e,remote_checkin-valid-2,remote_checkin-valid-2--policy_first,remote_checkin,policy_first,valid,ELIGIBLE,prior_rationale,recovered,ELIGIBLE,164,25,0,1,1,1,1,1,0,0,0,0,0,,,,
Gemma-3-4B,mlx-community/gemma-3-text-4b-it-4bit,4f665a4c50ecfe4ecdc34056ab52fe3e3c4abf9e,remote_checkin-valid-2,remote_checkin-valid-2--policy_first,remote_checkin,policy_first,valid,ELIGIBLE,evidence_checklist,recovered,ELIGIBLE,157,24,0,1,1,1,1,1,0,0,0,0,0,,,,
Gemma-3-4B,mlx-community/gemma-3-text-4b-it-4bit,4f665a4c50ecfe4ecdc34056ab52fe3e3c4abf9e,remote_checkin-valid-2,remote_checkin-valid-2--policy_first,remote_checkin,policy_first,valid,ELIGIBLE,commit_then_review,recovered,ELIGIBLE,123,18,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1
Gemma-3-4B,mlx-community/gemma-3-text-4b-it-4bit,4f665a4c50ecfe4ecdc34056ab52fe3e3c4abf9e,remote_checkin-valid-2,remote_checkin-valid-2--record_first,remote_checkin,record_first,valid,ELIGIBLE,independent_review,recovered,ELIGIBLE,145,20,0,1,1,1,1,1,0,0,0,0,0,,,,
Gemma-3-4B,mlx-community/gemma-3-text-4b-it-4bit,4f665a4c50ecfe4ecdc34056ab52fe3e3c4abf9e,remote_checkin-valid-2,remote_checkin-valid-2--record_first,remote_checkin,record_first,valid,ELIGIBLE,prior_rationale,recovered,ELIGIBLE,164,25,0,1,1,1,1,1,0,0,0,0,0,,,,
Gemma-3-4B,mlx-community/gemma-3-text-4b-it-4bit,4f665a4c50ecfe4ecdc34056ab52fe3e3c4abf9e,remote_checkin-valid-2,remote_checkin-valid-2--record_first,remote_checkin,record_first,valid,ELIGIBLE,evidence_checklist,recovered,ELIGIBLE,164,25,0,1,1,1,1,1,0,0,0,0,0,,,,
Gemma-3-4B,mlx-community/gemma-3-text-4b-it-4bit,4f665a4c50ecfe4ecdc34056ab52fe3e3c4abf9e,remote_checkin-valid-2,remote_checkin-valid-2--record_first,remote_checkin,record_first,valid,ELIGIBLE,commit_then_review,recovered,ELIGIBLE,164,25,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1
Gemma-3-4B,mlx-community/gemma-3-text-4b-it-4bit,4f665a4c50ecfe4ecdc34056ab52fe3e3c4abf9e,remote_checkin-valid-3,remote_checkin-valid-3--policy_first,remote_checkin,policy_first,valid,ELIGIBLE,independent_review,recovered,ELIGIBLE,123,18,0,1,1,1,1,1,0,0,0,0,0,,,,
Gemma-3-4B,mlx-community/gemma-3-text-4b-it-4bit,4f665a4c50ecfe4ecdc34056ab52fe3e3c4abf9e,remote_checkin-valid-3,remote_checkin-valid-3--policy_first,remote_checkin,policy_first,valid,ELIGIBLE,prior_rationale,recovered,ELIGIBLE,164,25,0,1,1,1,1,1,0,0,0,0,0,,,,
Gemma-3-4B,mlx-community/gemma-3-text-4b-it-4bit,4f665a4c50ecfe4ecdc34056ab52fe3e3c4abf9e,remote_checkin-valid-3,remote_checkin-valid-3--policy_first,remote_checkin,policy_first,valid,ELIGIBLE,evidence_checklist,recovered,ELIGIBLE,157,24,0,1,1,1,1,1,0,0,0,0,0,,,,
Gemma-3-4B,mlx-community/gemma-3-text-4b-it-4bit,4f665a4c50ecfe4ecdc34056ab52fe3e3c4abf9e,remote_checkin-valid-3,remote_checkin-valid-3--policy_first,remote_checkin,policy_first,valid,ELIGIBLE,commit_then_review,recovered,ELIGIBLE,123,18,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1
Gemma-3-4B,mlx-community/gemma-3-text-4b-it-4bit,4f665a4c50ecfe4ecdc34056ab52fe3e3c4abf9e,remote_checkin-valid-3,remote_checkin-valid-3--record_first,remote_checkin,record_first,valid,ELIGIBLE,independent_review,recovered,ELIGIBLE,145,20,0,1,1,1,1,1,0,0,0,0,0,,,,
Gemma-3-4B,mlx-community/gemma-3-text-4b-it-4bit,4f665a4c50ecfe4ecdc34056ab52fe3e3c4abf9e,remote_checkin-valid-3,remote_checkin-valid-3--record_first,remote_checkin,record_first,valid,ELIGIBLE,prior_rationale,recovered,ELIGIBLE,164,25,0,1,1,1,1,1,0,0,0,0,0,,,,
Gemma-3-4B,mlx-community/gemma-3-text-4b-it-4bit,4f665a4c50ecfe4ecdc34056ab52fe3e3c4abf9e,remote_checkin-valid-3,remote_checkin-valid-3--record_first,remote_checkin,record_first,valid,ELIGIBLE,evidence_checklist,recovered,ELIGIBLE,164,25,0,1,1,1,1,1,0,0,0,0,0,,,,
Gemma-3-4B,mlx-community/gemma-3-text-4b-it-4bit,4f665a4c50ecfe4ecdc34056ab52fe3e3c4abf9e,remote_checkin-valid-3,remote_checkin-valid-3--record_first,remote_checkin,record_first,valid,ELIGIBLE,commit_then_review,recovered,ELIGIBLE,164,25,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1
Gemma-3-4B,mlx-community/gemma-3-text-4b-it-4bit,4f665a4c50ecfe4ecdc34056ab52fe3e3c4abf9e,remote_checkin-invalid-1,remote_checkin-invalid-1--policy_first,remote_checkin,policy_first,invalid,INELIGIBLE,independent_review,recovered,ELIGIBLE,164,25,0,0,0,1,0,1,0,0,1,0,0,,,,
Gemma-3-4B,mlx-community/gemma-3-text-4b-it-4bit,4f665a4c50ecfe4ecdc34056ab52fe3e3c4abf9e,remote_checkin-invalid-1,remote_checkin-invalid-1--policy_first,remote_checkin,policy_first,invalid,INELIGIBLE,prior_rationale,recovered,ELIGIBLE,164,25,0,0,0,1,0,1,0,0,1,0,0,,,,
Gemma-3-4B,mlx-community/gemma-3-text-4b-it-4bit,4f665a4c50ecfe4ecdc34056ab52fe3e3c4abf9e,remote_checkin-invalid-1,remote_checkin-invalid-1--policy_first,remote_checkin,policy_first,invalid,INELIGIBLE,evidence_checklist,recovered,ELIGIBLE,157,24,0,0,0,1,0,1,0,0,1,0,0,,,,
Gemma-3-4B,mlx-community/gemma-3-text-4b-it-4bit,4f665a4c50ecfe4ecdc34056ab52fe3e3c4abf9e,remote_checkin-invalid-1,remote_checkin-invalid-1--policy_first,remote_checkin,policy_first,invalid,INELIGIBLE,commit_then_review,recovered,ELIGIBLE,153,24,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
Gemma-3-4B,mlx-community/gemma-3-text-4b-it-4bit,4f665a4c50ecfe4ecdc34056ab52fe3e3c4abf9e,remote_checkin-invalid-1,remote_checkin-invalid-1--record_first,remote_checkin,record_first,invalid,INELIGIBLE,independent_review,recovered,ELIGIBLE,164,25,0,0,0,1,0,1,0,0,1,0,0,,,,
Gemma-3-4B,mlx-community/gemma-3-text-4b-it-4bit,4f665a4c50ecfe4ecdc34056ab52fe3e3c4abf9e,remote_checkin-invalid-1,remote_checkin-invalid-1--record_first,remote_checkin,record_first,invalid,INELIGIBLE,prior_rationale,recovered,ELIGIBLE,164,25,0,0,0,1,0,1,0,0,1,0,0,,,,
Gemma-3-4B,mlx-community/gemma-3-text-4b-it-4bit,4f665a4c50ecfe4ecdc34056ab52fe3e3c4abf9e,remote_checkin-invalid-1,remote_checkin-invalid-1--record_first,remote_checkin,record_first,invalid,INELIGIBLE,evidence_checklist,recovered,ELIGIBLE,157,24,0,0,0,1,0,1,0,0,1,0,0,,,,
Gemma-3-4B,mlx-community/gemma-3-text-4b-it-4bit,4f665a4c50ecfe4ecdc34056ab52fe3e3c4abf9e,remote_checkin-invalid-1,remote_checkin-invalid-1--record_first,remote_checkin,record_first,invalid,INELIGIBLE,commit_then_review,recovered,ELIGIBLE,164,25,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
Gemma-3-4B,mlx-community/gemma-3-text-4b-it-4bit,4f665a4c50ecfe4ecdc34056ab52fe3e3c4abf9e,remote_checkin-invalid-2,remote_checkin-invalid-2--policy_first,remote_checkin,policy_first,invalid,INELIGIBLE,independent_review,recovered,ELIGIBLE,171,26,0,0,0,1,0,1,0,0,1,0,0,,,,
Gemma-3-4B,mlx-community/gemma-3-text-4b-it-4bit,4f665a4c50ecfe4ecdc34056ab52fe3e3c4abf9e,remote_checkin-invalid-2,remote_checkin-invalid-2--policy_first,remote_checkin,policy_first,invalid,INELIGIBLE,prior_rationale,recovered,ELIGIBLE,169,26,0,0,0,1,0,1,0,0,1,0,0,,,,
Gemma-3-4B,mlx-community/gemma-3-text-4b-it-4bit,4f665a4c50ecfe4ecdc34056ab52fe3e3c4abf9e,remote_checkin-invalid-2,remote_checkin-invalid-2--policy_first,remote_checkin,policy_first,invalid,INELIGIBLE,evidence_checklist,recovered,ELIGIBLE,164,25,0,0,0,1,0,1,0,0,1,0,0,,,,
Gemma-3-4B,mlx-community/gemma-3-text-4b-it-4bit,4f665a4c50ecfe4ecdc34056ab52fe3e3c4abf9e,remote_checkin-invalid-2,remote_checkin-invalid-2--policy_first,remote_checkin,policy_first,invalid,INELIGIBLE,commit_then_review,recovered,ELIGIBLE,171,26,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
Gemma-3-4B,mlx-community/gemma-3-text-4b-it-4bit,4f665a4c50ecfe4ecdc34056ab52fe3e3c4abf9e,remote_checkin-invalid-2,remote_checkin-invalid-2--record_first,remote_checkin,record_first,invalid,INELIGIBLE,independent_review,recovered,ELIGIBLE,154,24,0,0,0,1,0,1,0,0,1,0,0,,,,
Gemma-3-4B,mlx-community/gemma-3-text-4b-it-4bit,4f665a4c50ecfe4ecdc34056ab52fe3e3c4abf9e,remote_checkin-invalid-2,remote_checkin-invalid-2--record_first,remote_checkin,record_first,invalid,INELIGIBLE,prior_rationale,recovered,ELIGIBLE,134,21,0,0,0,1,0,1,0,0,1,0,0,,,,
Gemma-3-4B,mlx-community/gemma-3-text-4b-it-4bit,4f665a4c50ecfe4ecdc34056ab52fe3e3c4abf9e,remote_checkin-invalid-2,remote_checkin-invalid-2--record_first,remote_checkin,record_first,invalid,INELIGIBLE,evidence_checklist,recovered,ELIGIBLE,139,21,0,0,0,1,0,1,0,0,1,0,0,,,,
Gemma-3-4B,mlx-community/gemma-3-text-4b-it-4bit,4f665a4c50ecfe4ecdc34056ab52fe3e3c4abf9e,remote_checkin-invalid-2,remote_checkin-invalid-2--record_first,remote_checkin,record_first,invalid,INELIGIBLE,commit_then_review,recovered,ELIGIBLE,155,24,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
Gemma-3-4B,mlx-community/gemma-3-text-4b-it-4bit,4f665a4c50ecfe4ecdc34056ab52fe3e3c4abf9e,remote_checkin-invalid-3,remote_checkin-invalid-3--policy_first,remote_checkin,policy_first,invalid,INELIGIBLE,independent_review,recovered,ELIGIBLE,164,25,0,0,0,1,0,1,0,0,1,0,0,,,,
Gemma-3-4B,mlx-community/gemma-3-text-4b-it-4bit,4f665a4c50ecfe4ecdc34056ab52fe3e3c4abf9e,remote_checkin-invalid-3,remote_checkin-invalid-3--policy_first,remote_checkin,policy_first,invalid,INELIGIBLE,prior_rationale,recovered,ELIGIBLE,164,25,0,0,0,1,0,1,0,0,1,0,0,,,,
Gemma-3-4B,mlx-community/gemma-3-text-4b-it-4bit,4f665a4c50ecfe4ecdc34056ab52fe3e3c4abf9e,remote_checkin-invalid-3,remote_checkin-invalid-3--policy_first,remote_checkin,policy_first,invalid,INELIGIBLE,evidence_checklist,recovered,ELIGIBLE,157,24,0,0,0,1,0,1,0,0,1,0,0,,,,
Gemma-3-4B,mlx-community/gemma-3-text-4b-it-4bit,4f665a4c50ecfe4ecdc34056ab52fe3e3c4abf9e,remote_checkin-invalid-3,remote_checkin-invalid-3--policy_first,remote_checkin,policy_first,invalid,INELIGIBLE,commit_then_review,recovered,ELIGIBLE,164,25,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
Gemma-3-4B,mlx-community/gemma-3-text-4b-it-4bit,4f665a4c50ecfe4ecdc34056ab52fe3e3c4abf9e,remote_checkin-invalid-3,remote_checkin-invalid-3--record_first,remote_checkin,record_first,invalid,INELIGIBLE,independent_review,recovered,ELIGIBLE,165,26,0,0,0,1,0,1,0,0,1,0,0,,,,
Gemma-3-4B,mlx-community/gemma-3-text-4b-it-4bit,4f665a4c50ecfe4ecdc34056ab52fe3e3c4abf9e,remote_checkin-invalid-3,remote_checkin-invalid-3--record_first,remote_checkin,record_first,invalid,INELIGIBLE,prior_rationale,recovered,ELIGIBLE,164,25,0,0,0,1,0,1,0,0,1,0,0,,,,
Gemma-3-4B,mlx-community/gemma-3-text-4b-it-4bit,4f665a4c50ecfe4ecdc34056ab52fe3e3c4abf9e,remote_checkin-invalid-3,remote_checkin-invalid-3--record_first,remote_checkin,record_first,invalid,INELIGIBLE,evidence_checklist,recovered,ELIGIBLE,157,24,0,0,0,1,0,1,0,0,1,0,0,,,,
Gemma-3-4B,mlx-community/gemma-3-text-4b-it-4bit,4f665a4c50ecfe4ecdc34056ab52fe3e3c4abf9e,remote_checkin-invalid-3,remote_checkin-invalid-3--record_first,remote_checkin,record_first,invalid,INELIGIBLE,commit_then_review,recovered,ELIGIBLE,165,26,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
Gemma-3-4B,mlx-community/gemma-3-text-4b-it-4bit,4f665a4c50ecfe4ecdc34056ab52fe3e3c4abf9e,remote_checkin-incomplete-1,remote_checkin-incomplete-1--policy_first,remote_checkin,policy_first,incomplete,NEED_INFORMATION,independent_review,recovered,ELIGIBLE,164,25,0,0,0,1,0,1,0,0,0,0,0,,,,
Gemma-3-4B,mlx-community/gemma-3-text-4b-it-4bit,4f665a4c50ecfe4ecdc34056ab52fe3e3c4abf9e,remote_checkin-incomplete-1,remote_checkin-incomplete-1--policy_first,remote_checkin,policy_first,incomplete,NEED_INFORMATION,prior_rationale,recovered,NEED_INFORMATION,211,29,0,1,1,1,1,1,0,0,0,1,0,,,,
Gemma-3-4B,mlx-community/gemma-3-text-4b-it-4bit,4f665a4c50ecfe4ecdc34056ab52fe3e3c4abf9e,remote_checkin-incomplete-1,remote_checkin-incomplete-1--policy_first,remote_checkin,policy_first,incomplete,NEED_INFORMATION,evidence_checklist,recovered,NEED_INFORMATION,199,28,0,1,1,1,1,1,0,0,0,1,0,,,,
Gemma-3-4B,mlx-community/gemma-3-text-4b-it-4bit,4f665a4c50ecfe4ecdc34056ab52fe3e3c4abf9e,remote_checkin-incomplete-1,remote_checkin-incomplete-1--policy_first,remote_checkin,policy_first,incomplete,NEED_INFORMATION,commit_then_review,recovered,NEED_INFORMATION,202,27,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1
Gemma-3-4B,mlx-community/gemma-3-text-4b-it-4bit,4f665a4c50ecfe4ecdc34056ab52fe3e3c4abf9e,remote_checkin-incomplete-1,remote_checkin-incomplete-1--record_first,remote_checkin,record_first,incomplete,NEED_INFORMATION,independent_review,recovered,ELIGIBLE,132,18,0,0,0,1,0,1,0,0,0,0,0,,,,
Gemma-3-4B,mlx-community/gemma-3-text-4b-it-4bit,4f665a4c50ecfe4ecdc34056ab52fe3e3c4abf9e,remote_checkin-incomplete-1,remote_checkin-incomplete-1--record_first,remote_checkin,record_first,incomplete,NEED_INFORMATION,prior_rationale,recovered,ELIGIBLE,164,25,0,0,0,1,0,1,0,0,0,0,0,,,,
Gemma-3-4B,mlx-community/gemma-3-text-4b-it-4bit,4f665a4c50ecfe4ecdc34056ab52fe3e3c4abf9e,remote_checkin-incomplete-1,remote_checkin-incomplete-1--record_first,remote_checkin,record_first,incomplete,NEED_INFORMATION,evidence_checklist,recovered,ELIGIBLE,166,26,0,0,0,1,0,1,0,0,0,0,0,,,,
Gemma-3-4B,mlx-community/gemma-3-text-4b-it-4bit,4f665a4c50ecfe4ecdc34056ab52fe3e3c4abf9e,remote_checkin-incomplete-1,remote_checkin-incomplete-1--record_first,remote_checkin,record_first,incomplete,NEED_INFORMATION,commit_then_review,recovered,ELIGIBLE,123,18,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Gemma-3-4B,mlx-community/gemma-3-text-4b-it-4bit,4f665a4c50ecfe4ecdc34056ab52fe3e3c4abf9e,remote_checkin-incomplete-2,remote_checkin-incomplete-2--policy_first,remote_checkin,policy_first,incomplete,NEED_INFORMATION,independent_review,recovered,ELIGIBLE,148,21,0,0,1,1,0,1,0,0,0,0,0,,,,
Gemma-3-4B,mlx-community/gemma-3-text-4b-it-4bit,4f665a4c50ecfe4ecdc34056ab52fe3e3c4abf9e,remote_checkin-incomplete-2,remote_checkin-incomplete-2--policy_first,remote_checkin,policy_first,incomplete,NEED_INFORMATION,prior_rationale,recovered,NEED_INFORMATION,148,21,0,1,1,1,1,1,0,0,0,1,0,,,,
Gemma-3-4B,mlx-community/gemma-3-text-4b-it-4bit,4f665a4c50ecfe4ecdc34056ab52fe3e3c4abf9e,remote_checkin-incomplete-2,remote_checkin-incomplete-2--policy_first,remote_checkin,policy_first,incomplete,NEED_INFORMATION,evidence_checklist,recovered,NEED_INFORMATION,131,20,0,1,1,1,1,1,0,0,0,1,0,,,,
Gemma-3-4B,mlx-community/gemma-3-text-4b-it-4bit,4f665a4c50ecfe4ecdc34056ab52fe3e3c4abf9e,remote_checkin-incomplete-2,remote_checkin-incomplete-2--policy_first,remote_checkin,policy_first,incomplete,NEED_INFORMATION,commit_then_review,recovered,NEED_INFORMATION,202,27,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1
Gemma-3-4B,mlx-community/gemma-3-text-4b-it-4bit,4f665a4c50ecfe4ecdc34056ab52fe3e3c4abf9e,remote_checkin-incomplete-2,remote_checkin-incomplete-2--record_first,remote_checkin,record_first,incomplete,NEED_INFORMATION,independent_review,recovered,ELIGIBLE,132,18,0,0,0,1,0,1,0,0,0,0,0,,,,
Gemma-3-4B,mlx-community/gemma-3-text-4b-it-4bit,4f665a4c50ecfe4ecdc34056ab52fe3e3c4abf9e,remote_checkin-incomplete-2,remote_checkin-incomplete-2--record_first,remote_checkin,record_first,incomplete,NEED_INFORMATION,prior_rationale,recovered,ELIGIBLE,164,25,0,0,0,1,0,1,0,0,0,0,0,,,,
Gemma-3-4B,mlx-community/gemma-3-text-4b-it-4bit,4f665a4c50ecfe4ecdc34056ab52fe3e3c4abf9e,remote_checkin-incomplete-2,remote_checkin-incomplete-2--record_first,remote_checkin,record_first,incomplete,NEED_INFORMATION,evidence_checklist,recovered,ELIGIBLE,157,24,0,0,0,1,0,1,0,0,0,0,0,,,,
Gemma-3-4B,mlx-community/gemma-3-text-4b-it-4bit,4f665a4c50ecfe4ecdc34056ab52fe3e3c4abf9e,remote_checkin-incomplete-2,remote_checkin-incomplete-2--record_first,remote_checkin,record_first,incomplete,NEED_INFORMATION,commit_then_review,recovered,ELIGIBLE,123,18,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Gemma-3-4B,mlx-community/gemma-3-text-4b-it-4bit,4f665a4c50ecfe4ecdc34056ab52fe3e3c4abf9e,remote_checkin-incomplete-3,remote_checkin-incomplete-3--policy_first,remote_checkin,policy_first,incomplete,NEED_INFORMATION,independent_review,recovered,ELIGIBLE,202,27,0,0,1,1,0,1,0,0,0,0,0,,,,
Gemma-3-4B,mlx-community/gemma-3-text-4b-it-4bit,4f665a4c50ecfe4ecdc34056ab52fe3e3c4abf9e,remote_checkin-incomplete-3,remote_checkin-incomplete-3--policy_first,remote_checkin,policy_first,incomplete,NEED_INFORMATION,prior_rationale,recovered,NEED_INFORMATION,202,27,0,1,1,1,1,1,0,0,0,1,0,,,,
Gemma-3-4B,mlx-community/gemma-3-text-4b-it-4bit,4f665a4c50ecfe4ecdc34056ab52fe3e3c4abf9e,remote_checkin-incomplete-3,remote_checkin-incomplete-3--policy_first,remote_checkin,policy_first,incomplete,NEED_INFORMATION,evidence_checklist,recovered,NEED_INFORMATION,199,28,0,1,1,1,1,1,0,0,0,1,0,,,,
Gemma-3-4B,mlx-community/gemma-3-text-4b-it-4bit,4f665a4c50ecfe4ecdc34056ab52fe3e3c4abf9e,remote_checkin-incomplete-3,remote_checkin-incomplete-3--policy_first,remote_checkin,policy_first,incomplete,NEED_INFORMATION,commit_then_review,recovered,NEED_INFORMATION,202,27,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1
Gemma-3-4B,mlx-community/gemma-3-text-4b-it-4bit,4f665a4c50ecfe4ecdc34056ab52fe3e3c4abf9e,remote_checkin-incomplete-3,remote_checkin-incomplete-3--record_first,remote_checkin,record_first,incomplete,NEED_INFORMATION,independent_review,recovered,ELIGIBLE,141,20,0,0,0,1,0,1,0,0,0,0,0,,,,
Gemma-3-4B,mlx-community/gemma-3-text-4b-it-4bit,4f665a4c50ecfe4ecdc34056ab52fe3e3c4abf9e,remote_checkin-incomplete-3,remote_checkin-incomplete-3--record_first,remote_checkin,record_first,incomplete,NEED_INFORMATION,prior_rationale,recovered,ELIGIBLE,164,25,0,0,0,1,0,1,0,0,0,0,0,,,,
Gemma-3-4B,mlx-community/gemma-3-text-4b-it-4bit,4f665a4c50ecfe4ecdc34056ab52fe3e3c4abf9e,remote_checkin-incomplete-3,remote_checkin-incomplete-3--record_first,remote_checkin,record_first,incomplete,NEED_INFORMATION,evidence_checklist,recovered,ELIGIBLE,151,22,0,0,0,1,0,1,0,0,0,0,0,,,,
Gemma-3-4B,mlx-community/gemma-3-text-4b-it-4bit,4f665a4c50ecfe4ecdc34056ab52fe3e3c4abf9e,remote_checkin-incomplete-3,remote_checkin-incomplete-3--record_first,remote_checkin,record_first,incomplete,NEED_INFORMATION,commit_then_review,recovered,ELIGIBLE,132,18,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Gemma-3-4B,mlx-community/gemma-3-text-4b-it-4bit,4f665a4c50ecfe4ecdc34056ab52fe3e3c4abf9e,remote_checkin-conflict-1,remote_checkin-conflict-1--policy_first,remote_checkin,policy_first,conflict,HUMAN_REVIEW,independent_review,recovered,ELIGIBLE,141,21,0,0,0,0,0,1,0,0,0,0,0,,,,
